olymping-wrestling-results-,event_title,slug_game,participant_type,medal_type,athletes,rank_equal,rank_position,country_name,country_code,country_3_letter_code,athlete_url,athlete_full_name,value_unit,value_type
Freestyle Wrestling,Women's Freestyle 57kg,tokyo-2020,Athlete,,,FALSE,11,Mexico,MX,MEX,https://olympics.com/en/athletes/alma-jane-valencia-escoto,Alma Jane VALENCIA ESCOTO,,
Freestyle Wrestling,Women's Freestyle 57kg,tokyo-2020,Athlete,,,FALSE,12,Guinea,GN,GUI,https://olympics.com/en/athletes/fatoumata-yarie-camara,Fatoumata Yarie CAMARA,,
Freestyle Wrestling,Women's Freestyle 57kg,tokyo-2020,Athlete,,,FALSE,13,Nigeria,NG,NGR,https://olympics.com/en/athletes/odunayo-folasade-adekuoroye,Odunayo Folasade ADEKUOROYE,,
Freestyle Wrestling,Women's Freestyle 57kg,tokyo-2020,Athlete,,,TRUE,5,Mongolia,MN,MGL,https://olympics.com/en/athletes/khongorzul-boldsaikhan,Khongorzul BOLDSAIKHAN,,
Freestyle Wrestling,Women's Freestyle 57kg,tokyo-2020,Athlete,,,FALSE,10,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/ningning-rong,Ningning RONG,,
Freestyle Wrestling,Women's Freestyle 57kg,tokyo-2020,Athlete,,,FALSE,16,Poland,PL,POL,https://olympics.com/en/athletes/jowita-maria-wrzesien,Jowita Maria WRZESIEN,,
Freestyle Wrestling,Women's Freestyle 57kg,tokyo-2020,Athlete,,,TRUE,5,ROC,ROC,ROC,https://olympics.com/en/athletes/valeriia-koblova-zholobova,Valeriia KOBLOVA ZHOLOBOVA,,
Freestyle Wrestling,Men's Freestyle 125kg,tokyo-2020,Athlete,,,TRUE,5,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/zhiwei-deng,Zhiwei DENG,,
Freestyle Wrestling,Men's Freestyle 125kg,tokyo-2020,Athlete,,,TRUE,5,Mongolia,MN,MGL,https://olympics.com/en/athletes/lkhagvagerel-munkhtur,Lkhagvagerel MUNKHTUR,,
Freestyle Wrestling,Men's Freestyle 125kg,tokyo-2020,Athlete,,,FALSE,16,Kyrgyzstan,KG,KGZ,https://olympics.com/en/athletes/aiaal-lazarev,Aiaal LAZAREV,,
Freestyle Wrestling,Men's Freestyle 125kg,tokyo-2020,Athlete,,,FALSE,12,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/yusup-batirmurzaev,Yusup BATIRMURZAEV,,
Freestyle Wrestling,Men's Freestyle 125kg,tokyo-2020,Athlete,BRONZE,,TRUE,3,Islamic Republic of Iran,IR,IRI,https://olympics.com/en/athletes/amir-hossein-zare,Amir Hossein ZARE,,
Freestyle Wrestling,Men's Freestyle 125kg,tokyo-2020,Athlete,SILVER,,FALSE,2,Georgia,GE,GEO,https://olympics.com/en/athletes/geno-petriashvili,Geno PETRIASHVILI,,
Freestyle Wrestling,Men's Freestyle 125kg,tokyo-2020,Athlete,BRONZE,,TRUE,3,Turkey,TR,TUR,https://olympics.com/en/athletes/taha-akgul,Taha AKGUL,,
Freestyle Wrestling,Men's Freestyle 125kg,tokyo-2020,Athlete,,,FALSE,8,Germany,DE,GER,https://olympics.com/en/athletes/gennadij-cudinovic,Gennadij CUDINOVIC,,
Freestyle Wrestling,Men's Freestyle 125kg,tokyo-2020,Athlete,,,FALSE,10,Egypt,EG,EGY,https://olympics.com/en/athletes/diaaeldin-kamal-gouda-abdelmottaleb,Diaaeldin Kamal Gouda ABDELMOTTALEB,,
Freestyle Wrestling,Men's Freestyle 125kg,tokyo-2020,Athlete,,,FALSE,13,Canada,CA,CAN,https://olympics.com/en/athletes/amarveer-dhesi,Amarveer DHESI,,
Freestyle Wrestling,Men's Freestyle 125kg,tokyo-2020,Athlete,,,FALSE,7,Kosovo,XK,KOS,https://olympics.com/en/athletes/egzon-shala,Egzon SHALA,,
Freestyle Wrestling,Men's Freestyle 125kg,tokyo-2020,Athlete,,,FALSE,11,ROC,ROC,ROC,https://olympics.com/en/athletes/sergei-kozyrev,Sergei KOZYREV,,
Freestyle Wrestling,Men's Freestyle 125kg,tokyo-2020,Athlete,GOLD,,FALSE,1,United States of America,US,USA,https://olympics.com/en/athletes/gable-dan-steveson,Gable Dan STEVESON,,
Freestyle Wrestling,Men's Freestyle 125kg,tokyo-2020,Athlete,,,FALSE,14,Algeria,DZ,ALG,https://olympics.com/en/athletes/djahid-berrahal,Djahid BERRAHAL,,
Freestyle Wrestling,Men's Freestyle 125kg,tokyo-2020,Athlete,,,FALSE,9,Belarus,BY,BLR,https://olympics.com/en/athletes/dzianis-khramiankou,Dzianis KHRAMIANKOU,,
Freestyle Wrestling,Men's Freestyle 125kg,tokyo-2020,Athlete,,,FALSE,15,Ukraine,UA,UKR,https://olympics.com/en/athletes/oleksandr-khotsianivskyi,Oleksandr KHOTSIANIVSKYI,,
Freestyle Wrestling,Women's Freestyle 62kg,tokyo-2020,Athlete,,,FALSE,7,Sweden,SE,SWE,https://olympics.com/en/athletes/henna-katarina-johansson,Henna Katarina JOHANSSON,,
Freestyle Wrestling,Women's Freestyle 62kg,tokyo-2020,Athlete,GOLD,,FALSE,1,Japan,JP,JPN,https://olympics.com/en/athletes/yukako-kawai,Yukako KAWAI,,
Freestyle Wrestling,Women's Freestyle 62kg,tokyo-2020,Athlete,,,FALSE,15,Tunisia,TN,TUN,https://olympics.com/en/athletes/marwa-amri,Marwa AMRI,,
Freestyle Wrestling,Women's Freestyle 62kg,tokyo-2020,Athlete,,,FALSE,12,United States of America,US,USA,https://olympics.com/en/athletes/kayla-colleen-kiyoko-miracle,Kayla Colleen Kiyoko MIRACLE,,
Freestyle Wrestling,Women's Freestyle 62kg,tokyo-2020,Athlete,BRONZE,,TRUE,3,Bulgaria,BG,BUL,https://olympics.com/en/athletes/taybe-mustafa-yusein,Taybe Mustafa YUSEIN,,
Freestyle Wrestling,Women's Freestyle 62kg,tokyo-2020,Athlete,BRONZE,,TRUE,3,Ukraine,UA,UKR,https://olympics.com/en/athletes/iryna-koliadenko,Iryna KOLIADENKO,,
Freestyle Wrestling,Women's Freestyle 62kg,tokyo-2020,Athlete,,,TRUE,5,ROC,ROC,ROC,https://olympics.com/en/athletes/liubov-ovcharova,Liubov OVCHAROVA,,
Freestyle Wrestling,Women's Freestyle 62kg,tokyo-2020,Athlete,,,FALSE,14,Brazil,BR,BRA,https://olympics.com/en/athletes/lais-nunes-de-oliveira,Lais NUNES DE OLIVEIRA,,
Freestyle Wrestling,Women's Freestyle 62kg,tokyo-2020,Athlete,,,FALSE,13,Hungary,HU,HUN,https://olympics.com/en/athletes/marianna-sastin,Marianna SASTIN,,
Freestyle Wrestling,Women's Freestyle 62kg,tokyo-2020,Athlete,SILVER,,FALSE,2,Kyrgyzstan,KG,KGZ,https://olympics.com/en/athletes/aisuluu-tynybekova,Aisuluu TYNYBEKOVA,,
Freestyle Wrestling,Women's Freestyle 62kg,tokyo-2020,Athlete,,,TRUE,5,Latvia,LV,LAT,https://olympics.com/en/athletes/anastasija-grigorjeva,Anastasija GRIGORJEVA,,
Freestyle Wrestling,Women's Freestyle 62kg,tokyo-2020,Athlete,,,FALSE,9,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/jia-long,Jia LONG,,
Freestyle Wrestling,Women's Freestyle 62kg,tokyo-2020,Athlete,,,FALSE,11,India,IN,IND,https://olympics.com/en/athletes/sonam-sonam,Sonam SONAM,,
Freestyle Wrestling,Women's Freestyle 62kg,tokyo-2020,Athlete,,,FALSE,10,Mongolia,MN,MGL,https://olympics.com/en/athletes/bolortuya-khurelkhuu,Bolortuya KHURELKHUU,,
Freestyle Wrestling,Women's Freestyle 62kg,tokyo-2020,Athlete,,,FALSE,8,Romania,RO,ROU,https://olympics.com/en/athletes/kriszta-tunde-incze,Kriszta Tunde INCZE,,
Freestyle Wrestling,Women's Freestyle 62kg,tokyo-2020,Athlete,,,FALSE,16,Nigeria,NG,NGR,https://olympics.com/en/athletes/aminat-oluwafunmilayo-adeniyi,Aminat Oluwafunmilayo ADENIYI,,
Freestyle Wrestling,Men's Freestyle 97kg,tokyo-2020,Athlete,,,FALSE,12,Belarus,BY,BLR,https://olympics.com/en/athletes/aliaksandr-hushtyn,Aliaksandr HUSHTYN,,
Freestyle Wrestling,Men's Freestyle 97kg,tokyo-2020,Athlete,,,TRUE,5,Turkey,TR,TUR,https://olympics.com/en/athletes/suleyman-karadeniz,Suleyman KARADENIZ,,
Freestyle Wrestling,Men's Freestyle 97kg,tokyo-2020,Athlete,,,FALSE,7,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/alisher-yergali,Alisher YERGALI,,
Freestyle Wrestling,Men's Freestyle 97kg,tokyo-2020,Athlete,,,FALSE,10,Canada,CA,CAN,https://olympics.com/en/athletes/jordan-steen,Jordan STEEN,,
Freestyle Wrestling,Men's Freestyle 97kg,tokyo-2020,Athlete,BRONZE,,TRUE,3,Italy,IT,ITA,https://olympics.com/en/athletes/abraham-de-jesus-conyedo-ruano,Abraham de Jesus CONYEDO RUANO,,
Freestyle Wrestling,Men's Freestyle 97kg,tokyo-2020,Athlete,,,TRUE,5,Azerbaijan,AZ,AZE,https://olympics.com/en/athletes/sharif-sharifov,Sharif SHARIFOV,,
Freestyle Wrestling,Men's Freestyle 97kg,tokyo-2020,Athlete,SILVER,,FALSE,2,United States of America,US,USA,https://olympics.com/en/athletes/kyle-frederick-snyder,Kyle Frederick SNYDER,,
Freestyle Wrestling,Men's Freestyle 97kg,tokyo-2020,Athlete,,,FALSE,9,North Macedonia,MK,MKD,https://olympics.com/en/athletes/magomedgadji-nurov,Magomedgadji NUROV,,
Freestyle Wrestling,Men's Freestyle 97kg,tokyo-2020,Athlete,BRONZE,,TRUE,3,Cuba,CU,CUB,https://olympics.com/en/athletes/reineris-salas-perez,Reineris SALAS PEREZ,,
Freestyle Wrestling,Men's Freestyle 97kg,tokyo-2020,Athlete,,,FALSE,8,Georgia,GE,GEO,https://olympics.com/en/athletes/elizbar-odikadze,Elizbar ODIKADZE,,
Freestyle Wrestling,Men's Freestyle 97kg,tokyo-2020,Athlete,,,FALSE,15,Tunisia,TN,TUN,https://olympics.com/en/athletes/mohamed-saadaoui,Mohamed SAADAOUI,,
Freestyle Wrestling,Men's Freestyle 97kg,tokyo-2020,Athlete,,,FALSE,11,Uzbekistan,UZ,UZB,https://olympics.com/en/athletes/magomed-idrisovitch-ibragimov,Magomed Idrisovitch IBRAGIMOV,,
Freestyle Wrestling,Men's Freestyle 97kg,tokyo-2020,Athlete,,,FALSE,,Algeria,DZ,ALG,https://olympics.com/en/athletes/mohammed-fardj,Mohammed FARDJ,,
Freestyle Wrestling,Men's Freestyle 97kg,tokyo-2020,Athlete,,,FALSE,13,Islamic Republic of Iran,IR,IRI,https://olympics.com/en/athletes/mohammadhossein-mohammadian,Mohammadhossein MOHAMMADIAN,,
Freestyle Wrestling,Men's Freestyle 97kg,tokyo-2020,Athlete,,,FALSE,14,Romania,RO,ROU,https://olympics.com/en/athletes/albert-saritov,Albert SARITOV,,
Freestyle Wrestling,Men's Freestyle 97kg,tokyo-2020,Athlete,GOLD,,FALSE,1,ROC,ROC,ROC,https://olympics.com/en/athletes/abdulrashid-sadulaev,Abdulrashid SADULAEV,,
Freestyle Wrestling,Freestyle 48 kg women,rio-2016,Athlete,GOLD,,,1,Japan,JP,JPN,https://olympics.com/en/athletes/eri-tosaka,Eri TOSAKA,,
Freestyle Wrestling,Freestyle 48 kg women,rio-2016,Athlete,SILVER,,,2,Azerbaijan,AZ,AZE,https://olympics.com/en/athletes/mariya-stadnik,Mariya STADNIK,,
Freestyle Wrestling,Freestyle 48 kg women,rio-2016,Athlete,BRONZE,,TRUE,3,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/yanan-sun,Yanan SUN,,
Freestyle Wrestling,Freestyle 48 kg women,rio-2016,Athlete,BRONZE,,TRUE,3,Bulgaria,BG,BUL,https://olympics.com/en/athletes/elitsa-atanasova-yankova,Elitsa Atanasova YANKOVA,,
Freestyle Wrestling,Freestyle 48 kg women,rio-2016,Athlete,,,TRUE,5,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/zhuldyz-eshimova,Zhuldyz ESHIMOVA,,
Freestyle Wrestling,Freestyle 48 kg women,rio-2016,Athlete,,,TRUE,5,Argentina,AR,ARG,https://olympics.com/en/athletes/patricia-alejandra-bermudez,Patricia Alejandra BERMUDEZ,,
Freestyle Wrestling,Freestyle 48 kg women,rio-2016,Athlete,,,,7,Poland,PL,POL,https://olympics.com/en/athletes/iwona-nina-matkowska,Iwona Nina MATKOWSKA,,
Freestyle Wrestling,Freestyle 48 kg women,rio-2016,Athlete,,,,8,Colombia,CO,COL,https://olympics.com/en/athletes/carolina-castillo-hidalgo,Carolina CASTILLO HIDALGO,,
Freestyle Wrestling,Freestyle 48 kg women,rio-2016,Athlete,,,,9,United States of America,US,USA,https://olympics.com/en/athletes/haley-ruth-augello,Haley Ruth AUGELLO,,
Freestyle Wrestling,Freestyle 48 kg women,rio-2016,Athlete,,,,10,India,IN,IND,https://olympics.com/en/athletes/vinesh-phogat,Vinesh PHOGAT,,
Freestyle Wrestling,Freestyle 48 kg women,rio-2016,Athlete,,,,11,Russian Federation,RU,RUS,https://olympics.com/en/athletes/milana-dadasheva,Milana DADASHEVA,,
Freestyle Wrestling,Freestyle 48 kg women,rio-2016,Athlete,,,,12,Canada,CA,CAN,https://olympics.com/en/athletes/jasmine-mian,Jasmine MIAN,,
Freestyle Wrestling,Freestyle 48 kg women,rio-2016,Athlete,,,,13,Democratic People's Republic of Korea,KP,PRK,https://olympics.com/en/athletes/hyon-gyong-kim,Hyon Gyong KIM,,
Freestyle Wrestling,Freestyle 48 kg women,rio-2016,Athlete,,,,14,Nigeria,NG,NGR,https://olympics.com/en/athletes/miesinnei-mercy-genesis,Miesinnei Mercy GENESIS,,
Freestyle Wrestling,Freestyle 48 kg women,rio-2016,Athlete,,,,15,Netherlands,NL,NED,https://olympics.com/en/athletes/jessica-blaszka,Jessica BLASZKA,,
Freestyle Wrestling,Freestyle 48 kg women,rio-2016,Athlete,,,TRUE,16,Cambodia,KH,CAM,https://olympics.com/en/athletes/sotheara-chov,Sotheara CHOV,,
Freestyle Wrestling,Freestyle 48 kg women,rio-2016,Athlete,,,TRUE,16,Cameroon,CM,CMR,https://olympics.com/en/athletes/rebecca-ndolo-muambo,Rebecca Ndolo MUAMBO,,
Freestyle Wrestling,Freestyle 48 kg women,rio-2016,Athlete,,,,18,Romania,RO,ROU,https://olympics.com/en/athletes/emilia-alina-vuc,Emilia Alina VUC,,
Freestyle Wrestling,Freestyle 69 kg women,rio-2016,Athlete,GOLD,,,1,Japan,JP,JPN,https://olympics.com/en/athletes/sara-dosho,Sara DOSHO,,
Freestyle Wrestling,Freestyle 69 kg women,rio-2016,Athlete,SILVER,,,2,Russian Federation,RU,RUS,,Nataliya Vorobyova,,
Freestyle Wrestling,Freestyle 69 kg women,rio-2016,Athlete,BRONZE,,TRUE,3,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/elmira-syzdykova,Elmira SYZDYKOVA,,
Freestyle Wrestling,Freestyle 69 kg women,rio-2016,Athlete,BRONZE,,TRUE,3,Sweden,SE,SWE,https://olympics.com/en/athletes/jenny-fransson,Jenny FRANSSON,,
Freestyle Wrestling,Freestyle 69 kg women,rio-2016,Athlete,,,TRUE,5,Egypt,EG,EGY,https://olympics.com/en/athletes/enas-mostafa-youssef-ahmed,Enas Mostafa Youssef AHMED,,
Freestyle Wrestling,Freestyle 69 kg women,rio-2016,Athlete,,,TRUE,5,Canada,CA,CAN,https://olympics.com/en/athletes/dorothy-erzsebet-yeats,Dorothy Erzsebet YEATS,,
Freestyle Wrestling,Freestyle 69 kg women,rio-2016,Athlete,,,,7,Turkey,TR,TUR,https://olympics.com/en/athletes/buse-tosun,Buse TOSUN,,
Freestyle Wrestling,Freestyle 69 kg women,rio-2016,Athlete,,,,8,Mongolia,MN,MGL,https://olympics.com/en/athletes/nasanburmaa-ochirbat,Nasanburmaa OCHIRBAT,,
Freestyle Wrestling,Freestyle 69 kg women,rio-2016,Athlete,,,,9,Germany,DE,GER,https://olympics.com/en/athletes/aline-focken,Aline FOCKEN,,
Freestyle Wrestling,Freestyle 69 kg women,rio-2016,Athlete,,,,10,Brazil,BR,BRA,https://olympics.com/en/athletes/gilda-maria-de-oliveira,Gilda Maria DE OLIVEIRA,,
Freestyle Wrestling,Freestyle 69 kg women,rio-2016,Athlete,,,,11,Ukraine,UA,UKR,https://olympics.com/en/athletes/alina-stadnik-makhynia,Alina STADNIK MAKHYNIA,,
Freestyle Wrestling,Freestyle 69 kg women,rio-2016,Athlete,,,,12,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/feng-zhou,Feng ZHOU,,
Freestyle Wrestling,Freestyle 69 kg women,rio-2016,Athlete,,,,13,Israel,IL,ISR,https://olympics.com/en/athletes/ilana-kratysh,Ilana KRATYSH,,
Freestyle Wrestling,Freestyle 69 kg women,rio-2016,Athlete,,,,14,Nigeria,NG,NGR,https://olympics.com/en/athletes/hannah-amuchechi-rueben,Hannah Amuchechi RUEBEN,,
Freestyle Wrestling,Freestyle 69 kg women,rio-2016,Athlete,,,TRUE,15,Chinese Taipei,TW,TPE,https://olympics.com/en/athletes/wen-ling-chen,Wen-Ling CHEN,,
Freestyle Wrestling,Freestyle 69 kg women,rio-2016,Athlete,,,TRUE,15,Poland,PL,POL,https://olympics.com/en/athletes/agnieszka-jadwiga-wieszczek-kordus,Agnieszka Jadwiga WIESZCZEK-KORDUS,,
Freestyle Wrestling,Freestyle 69 kg women,rio-2016,Athlete,,,,17,Venezuela,VE,VEN,https://olympics.com/en/athletes/maria-jose-acosta-acosta,Maria Jose ACOSTA ACOSTA,,
Freestyle Wrestling,Freestyle 69 kg women,rio-2016,Athlete,,,,18,Norway,NO,NOR,https://olympics.com/en/athletes/signe-marie-fidge-store,Signe Marie Fidge STORE,,
Freestyle Wrestling,Freestyle 86 kg men,rio-2016,Athlete,GOLD,,,1,Russian Federation,RU,RUS,,Abdul-Rashid Sadulayev,,
Freestyle Wrestling,Freestyle 86 kg men,rio-2016,Athlete,SILVER,,,2,Turkey,TR,TUR,https://olympics.com/en/athletes/selim-yasar,Selim YASAR,,
Freestyle Wrestling,Freestyle 86 kg men,rio-2016,Athlete,BRONZE,,TRUE,3,Azerbaijan,AZ,AZE,,Şərif Şərifov,,
Freestyle Wrestling,Freestyle 86 kg men,rio-2016,Athlete,BRONZE,,TRUE,3,United States of America,US,USA,https://olympics.com/en/athletes/jden-michael-tbory-cox,Jden Michael Tbory COX,,
Freestyle Wrestling,Freestyle 86 kg men,rio-2016,Athlete,,,TRUE,5,Venezuela,VE,VEN,https://olympics.com/en/athletes/pedro-francisco-ceballos-fuentes,Pedro Francisco CEBALLOS FUENTES,,
Freestyle Wrestling,Freestyle 86 kg men,rio-2016,Athlete,,,TRUE,5,Cuba,CU,CUB,https://olympics.com/en/athletes/reineris-salas-perez,Reineris SALAS PEREZ,,
Freestyle Wrestling,Freestyle 86 kg men,rio-2016,Athlete,,,,7,Islamic Republic of Iran,IR,IRI,https://olympics.com/en/athletes/alireza-mohammad-karimimachiani,Alireza Mohammad KARIMIMACHIANI,,
Freestyle Wrestling,Freestyle 86 kg men,rio-2016,Athlete,,,,8,Bulgaria,BG,BUL,https://olympics.com/en/athletes/mihail-petrov-ganev,Mihail Petrov GANEV,,
Freestyle Wrestling,Freestyle 86 kg men,rio-2016,Athlete,,,,9,Belarus,BY,BLR,,Omargadzhi Magomedov,,
Freestyle Wrestling,Freestyle 86 kg men,rio-2016,Athlete,,,,10,Poland,PL,POL,https://olympics.com/en/athletes/zbigniew-mateusz-baranowski,Zbigniew Mateusz BARANOWSKI,,
Freestyle Wrestling,Freestyle 86 kg men,rio-2016,Athlete,,,,11,Puerto Rico,PR,PUR,https://olympics.com/en/athletes/jaime-yusept-espinal,Jaime Yusept ESPINAL,,
Freestyle Wrestling,Freestyle 86 kg men,rio-2016,Athlete,,,,12,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/aslan-kakhidze,Aslan KAKHIDZE,,
Freestyle Wrestling,Freestyle 86 kg men,rio-2016,Athlete,,,,13,Hungary,HU,HUN,https://olympics.com/en/athletes/istvan-vereb,Istvan VEREB,,
Freestyle Wrestling,Freestyle 86 kg men,rio-2016,Athlete,,,,14,Georgia,GE,GEO,https://olympics.com/en/athletes/sandro-aminashvili,Sandro AMINASHVILI,,
Freestyle Wrestling,Freestyle 86 kg men,rio-2016,Athlete,,,,15,Mongolia,MN,MGL,https://olympics.com/en/athletes/uitumen-orgodol,Uitumen ORGODOL,,
Freestyle Wrestling,Freestyle 86 kg men,rio-2016,Athlete,,,,16,Republic of Korea,KR,KOR,https://olympics.com/en/athletes/gwanuk-kim,Gwanuk KIM,,
Freestyle Wrestling,Freestyle 86 kg men,rio-2016,Athlete,,,,17,Egypt,EG,EGY,https://olympics.com/en/athletes/mohamed-aly-zaghloul-mohamed,Mohamed Aly Zaghloul MOHAMED,,
Freestyle Wrestling,Freestyle 86 kg men,rio-2016,Athlete,,,,18,Tunisia,TN,TUN,https://olympics.com/en/athletes/mohamed-saadaoui,Mohamed SAADAOUI,,
Freestyle Wrestling,Freestyle 86 kg men,rio-2016,Athlete,,,,19,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/shengfeng-bi,Shengfeng BI,,
Freestyle Wrestling,Freestyle 53 kg women,rio-2016,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/helen-louise-maroulis,Helen Louise MAROULIS,,
Freestyle Wrestling,Freestyle 53 kg women,rio-2016,Athlete,SILVER,,,2,Japan,JP,JPN,https://olympics.com/en/athletes/saori-yoshida,Saori YOSHIDA,,
Freestyle Wrestling,Freestyle 53 kg women,rio-2016,Athlete,BRONZE,,TRUE,3,Azerbaijan,AZ,AZE,https://olympics.com/en/athletes/nataliya-synyshyn,Nataliya SYNYSHYN,,
Freestyle Wrestling,Freestyle 53 kg women,rio-2016,Athlete,BRONZE,,TRUE,3,Sweden,SE,SWE,https://olympics.com/en/athletes/sofia-magdalena-mattsson,Sofia Magdalena MATTSSON,,
Freestyle Wrestling,Freestyle 53 kg women,rio-2016,Athlete,,,TRUE,5,Venezuela,VE,VEN,https://olympics.com/en/athletes/betzabeth-angelica-arguello-villegas,Betzabeth Angelica ARGUELLO VILLEGAS,,
Freestyle Wrestling,Freestyle 53 kg women,rio-2016,Athlete,,,TRUE,5,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/xuechun-zhong,Xuechun ZHONG,,
Freestyle Wrestling,Freestyle 53 kg women,rio-2016,Athlete,,,,7,Democratic People's Republic of Korea,KP,PRK,https://olympics.com/en/athletes/myong-suk-jong,Myong Suk JONG,,
Freestyle Wrestling,Freestyle 53 kg women,rio-2016,Athlete,,,,8,Senegal,SN,SEN,https://olympics.com/en/athletes/isabelle-sambou,Isabelle SAMBOU,,
Freestyle Wrestling,Freestyle 53 kg women,rio-2016,Athlete,,,,9,Poland,PL,POL,https://olympics.com/en/athletes/katarzyna-krawczyk,Katarzyna KRAWCZYK,,
Freestyle Wrestling,Freestyle 53 kg women,rio-2016,Athlete,,,,10,Greece,GR,GRE,https://olympics.com/en/athletes/maria-prevolaraki,Maria PREVOLARAKI,,
Freestyle Wrestling,Freestyle 53 kg women,rio-2016,Athlete,,,,11,Ukraine,UA,UKR,,Yuliya Khavaldzhy,,
Freestyle Wrestling,Freestyle 53 kg women,rio-2016,Athlete,,,,12,Mongolia,MN,MGL,https://olympics.com/en/athletes/sumiya-erdenechimeg,Sumiya ERDENECHIMEG,,
Freestyle Wrestling,Freestyle 53 kg women,rio-2016,Athlete,,,,13,India,IN,IND,https://olympics.com/en/athletes/kumari-babita,Kumari BABITA,,
Freestyle Wrestling,Freestyle 53 kg women,rio-2016,Athlete,,,,14,Germany,DE,GER,https://olympics.com/en/athletes/nina-hemmer,Nina HEMMER,,
Freestyle Wrestling,Freestyle 53 kg women,rio-2016,Athlete,,,,15,Vietnam,VN,VIE,https://olympics.com/en/athletes/thi-lua-nguyen,Thi Lua NGUYEN,,
Freestyle Wrestling,Freestyle 53 kg women,rio-2016,Athlete,,,TRUE,16,Cameroon,CM,CMR,https://olympics.com/en/athletes/joseph-emilienne-essombe-tiako,Joseph Emilienne ESSOMBE TIAKO,,
Freestyle Wrestling,Freestyle 53 kg women,rio-2016,Athlete,,,TRUE,16,Nigeria,NG,NGR,https://olympics.com/en/athletes/odunayo-folasade-adekuoroye,Odunayo Folasade ADEKUOROYE,,
Freestyle Wrestling,Freestyle 53 kg women,rio-2016,Athlete,,,,18,Turkey,TR,TUR,https://olympics.com/en/athletes/bediha-gun,Bediha GUN,,
Freestyle Wrestling,Freestyle 53 kg women,rio-2016,Athlete,,,,19,Canada,CA,CAN,https://olympics.com/en/athletes/jillian-alice-gallays,Jillian Alice GALLAYS,,
Freestyle Wrestling,Freestyle 75 kg women,rio-2016,Athlete,GOLD,,,1,Canada,CA,CAN,https://olympics.com/en/athletes/erica-elizabeth-wiebe,Erica Elizabeth WIEBE,,
Freestyle Wrestling,Freestyle 75 kg women,rio-2016,Athlete,SILVER,,,2,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/guzel-manyurova,Guzel MANYUROVA,,
Freestyle Wrestling,Freestyle 75 kg women,rio-2016,Athlete,BRONZE,,TRUE,3,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/fengliu-zhang,Fengliu ZHANG,,
Freestyle Wrestling,Freestyle 75 kg women,rio-2016,Athlete,BRONZE,,TRUE,3,Russian Federation,RU,RUS,https://olympics.com/en/athletes/ekaterina-bukina,Ekaterina BUKINA,,
Freestyle Wrestling,Freestyle 75 kg women,rio-2016,Athlete,,,TRUE,5,Belarus,BY,BLR,https://olympics.com/en/athletes/vasilisa-marzaliuk,Vasilisa MARZALIUK,,
Freestyle Wrestling,Freestyle 75 kg women,rio-2016,Athlete,,,TRUE,5,Cameroon,CM,CMR,https://olympics.com/en/athletes/annabel-laure-ali,Annabel Laure ALI,,
Freestyle Wrestling,Freestyle 75 kg women,rio-2016,Athlete,,,,7,United States of America,US,USA,https://olympics.com/en/athletes/adeline-maria-gray,Adeline Maria GRAY,,
Freestyle Wrestling,Freestyle 75 kg women,rio-2016,Athlete,,,,8,Turkey,TR,TUR,https://olympics.com/en/athletes/yasemin-adar,Yasemin ADAR,,
Freestyle Wrestling,Freestyle 75 kg women,rio-2016,Athlete,,,,9,Brazil,BR,BRA,https://olympics.com/en/athletes/aline-da-silva-ferreira,Aline DA SILVA FERREIRA,,
Freestyle Wrestling,Freestyle 75 kg women,rio-2016,Athlete,,,,10,Hungary,HU,HUN,https://olympics.com/en/athletes/zsanett-nemeth,Zsanett NEMETH,,
